student_id,month,attendance_pct,avg_score,ai_usage_hours,performance_delta,engagement_score
323,Nov,75.4,57.77,3.07,6.32,48.92
323,Dec,74.19,57.1,15.07,5.65,62.59
324,Jan,81.33,65.2,9.07,0.99,59.68
324,Feb,81.34,66.18,12.3,1.97,63.56
324,Mar,82.95,67.95,9.79,3.74,61.51
324,Apr,83.75,68.31,13.02,4.09,65.87
324,May,83.67,68.82,3.82,4.61,54.79
324,Jun,84.47,69.37,7.72,5.15,59.95
324,Jul,85.7,68.82,8.51,4.61,61.63
324,Aug,86.01,70.9,5.5,6.69,58.21
324,Sep,87.41,72.31,19.69,8.1,76.07
324,Oct,88.53,74.32,4.73,10.1,58.79
324,Nov,89.56,74.59,1.51,10.38,55.54
324,Dec,90.29,76.09,18.83,11.88,76.77
325,Jan,80.06,56.91,4.65,-0.19,53.61
325,Feb,80.52,59.19,22.61,2.1,75.44
325,Mar,79.53,57.76,2.75,0.67,51.02
325,Apr,80.53,58.99,5.27,1.9,54.64
325,May,78.98,61.26,10.12,4.16,59.54
325,Jun,80.04,63.23,14.84,6.14,65.84
325,Jul,80.52,61.94,6.63,4.85,56.26
325,Aug,80.82,62.87,16.58,5.78,68.39
325,Sep,80.3,64.02,13.77,6.93,64.7
325,Oct,80.99,63.89,10.62,6.8,61.34
325,Nov,83.06,64.61,10.03,7.52,61.87
325,Dec,83.57,64.96,3.74,7.86,54.64
326,Jan,90.89,57.92,13.99,1.75,71.32
326,Feb,92.63,59.24,15.58,3.07,74.28
326,Mar,91.5,60.19,7.88,4.01,64.36
326,Apr,92.09,59.43,5.23,3.26,61.53
326,May,92.22,58.7,14.27,2.53,72.46
326,Jun,92.85,57.84,6.74,1.67,63.8
326,Jul,94.13,57.61,5.0,1.43,62.47
326,Aug,93.73,61.05,8.06,4.88,65.9
326,Sep,93.74,61.75,12.62,5.58,71.39
326,Oct,93.52,63.19,16.06,7.02,75.38
326,Nov,94.75,64.38,12.07,8.21,71.33
326,Dec,95.91,65.43,3.65,9.26,61.92
327,Jan,77.45,67.89,18.56,1.45,68.74
327,Feb,79.12,67.69,7.0,1.25,55.87
327,Mar,79.36,68.31,6.05,1.87,54.88
327,Apr,77.65,68.93,8.96,2.49,57.34
327,May,76.25,69.5,6.1,3.06,53.07
327,Jun,76.71,70.33,5.68,3.9,52.84
327,Jul,76.27,71.69,10.58,5.25,58.46
327,Aug,76.29,73.24,17.49,6.8,66.76
327,Sep,76.42,73.4,9.35,6.96,57.07
327,Oct,77.8,75.26,14.0,8.82,63.48
327,Nov,77.93,75.25,5.28,8.81,53.09
327,Dec,76.81,75.37,3.06,8.93,49.76
328,Jan,74.91,77.57,9.59,1.44,56.46
328,Feb,74.77,79.22,10.53,3.08,57.5
328,Mar,74.71,79.15,6.31,3.02,52.39
328,Apr,75.59,80.33,8.68,4.19,55.77
328,May,75.85,82.13,18.12,5.99,67.25
328,Jun,76.8,84.41,12.62,8.27,61.22
328,Jul,75.17,83.99,15.77,7.85,64.03
328,Aug,76.34,83.98,5.67,7.85,52.61
328,Sep,75.97,84.48,20.96,8.35,70.74
328,Oct,77.72,86.19,7.17,10.06,55.23
328,Nov,76.54,86.29,7.51,10.15,54.93
328,Dec,76.2,88.74,9.38,12.6,56.98
329,Jan,76.42,74.12,26.54,1.77,77.7
329,Feb,75.64,75.06,13.15,2.71,61.17
329,Mar,75.9,74.56,8.4,2.22,55.63
329,Apr,76.35,74.75,10.67,2.4,58.61
329,May,77.34,76.27,28.94,3.92,81.14
329,Jun,77.6,77.86,9.57,5.52,58.04
329,Jul,78.86,78.6,5.16,6.25,53.52
329,Aug,79.5,79.57,10.03,7.22,59.74
329,Sep,78.43,79.75,3.14,7.41,50.83
329,Oct,79.15,79.86,6.27,7.51,55.01
329,Nov,80.48,81.8,28.04,9.45,81.93
329,Dec,81.7,83.14,9.37,10.79,60.26
330,Jan,75.65,52.57,6.52,0.14,53.22
330,Feb,74.53,53.7,11.76,1.26,58.83
330,Mar,74.41,54.37,8.23,1.93,54.52
330,Apr,76.06,55.26,18.35,2.83,67.65
330,May,75.71,56.22,9.49,3.79,56.81
330,Jun,75.55,56.57,3.49,4.13,49.52
330,Jul,75.49,55.47,11.27,3.04,58.82
330,Aug,76.81,57.58,23.95,5.14,74.83
330,Sep,78.63,57.84,6.54,5.4,55.03
330,Oct,78.61,58.01,9.33,5.58,58.36
330,Nov,79.01,58.47,3.25,6.03,51.31
330,Dec,79.12,58.52,11.25,6.09,60.97
331,Jan,83.92,57.61,2.01,0.52,52.76
331,Feb,84.97,57.86,6.59,0.78,58.89
331,Mar,85.66,59.01,13.84,1.93,68.0
331,Apr,84.06,59.02,6.32,1.94,58.02
331,May,83.69,59.65,20.35,2.57,74.64
331,Jun,83.0,59.64,5.98,2.56,56.98
331,Jul,84.7,60.57,5.4,3.49,57.3
331,Aug,84.98,61.48,10.05,4.4,63.05
331,Sep,85.76,63.03,8.65,5.95,61.83
331,Oct,85.27,61.95,2.49,4.87,54.15
331,Nov,84.64,62.63,11.58,5.54,64.69
331,Dec,85.32,64.58,23.3,7.5,79.15
332,Jan,67.42,73.09,12.42,0.57,55.36
332,Feb,65.34,74.0,12.65,1.48,54.39
332,Mar,65.15,75.57,8.74,3.04,49.58
332,Apr,65.18,75.95,7.79,3.43,48.45
332,May,65.49,77.05,10.85,4.52,52.32
332,Jun,67.88,78.49,6.94,5.97,49.06
332,Jul,68.52,79.32,26.57,6.79,72.99
332,Aug,68.33,79.94,10.83,7.42,53.99
332,Sep,69.06,79.37,9.72,6.85,53.1
332,Oct,68.52,80.56,28.17,8.04,74.92
332,Nov,67.68,81.81,4.59,9.29,46.11
332,Dec,67.4,84.28,28.59,11.76,74.76
333,Jan,70.57,59.23,7.32,2.09,51.13
333,Feb,70.08,58.91,10.44,1.77,54.58
333,Mar,68.68,57.88,2.14,0.74,43.78
333,Apr,69.97,57.64,6.2,0.5,49.42
333,May,71.37,58.06,6.83,0.92,51.03
333,Jun,71.76,58.05,4.58,0.91,48.56
333,Jul,71.19,59.37,17.28,2.23,63.45
333,Aug,71.81,59.0,4.65,1.86,48.66
333,Sep,74.54,59.86,10.78,2.72,57.66
333,Oct,74.76,59.55,8.41,2.41,54.95
333,Nov,73.84,59.46,10.99,2.32,57.49
333,Dec,74.38,59.49,7.87,2.35,54.08
334,Jan,69.65,63.87,9.05,0.67,52.65
334,Feb,71.88,64.01,13.51,0.81,59.35
334,Mar,72.6,65.83,14.24,2.63,60.65
334,Apr,73.0,66.03,15.08,2.82,61.89
334,May,72.94,67.53,11.66,4.33,57.75
334,Jun,72.49,67.73,20.07,4.52,67.58
334,Jul,74.13,67.95,11.09,4.74,57.79
334,Aug,74.53,69.63,26.05,6.43,75.97
334,Sep,74.63,69.17,2.86,5.97,48.22
334,Oct,74.79,69.59,7.87,6.38,54.31
334,Nov,76.01,70.57,8.08,7.36,55.31
334,Dec,77.38,71.83,10.74,8.63,59.32
335,Jan,83.48,70.46,8.0,1.06,59.68
335,Feb,84.33,71.76,11.69,2.36,64.63
335,Mar,83.57,73.17,20.08,3.77,74.24
335,Apr,84.59,75.66,14.11,6.26,67.68
335,May,85.92,75.42,10.56,6.02,64.22
335,Jun,87.38,77.0,10.44,7.6,64.96
335,Jul,87.27,78.3,1.89,8.9,54.63
335,Aug,86.46,79.4,6.93,10.0,60.19
335,Sep,86.85,80.83,10.97,11.43,65.27
335,Oct,86.87,81.29,10.45,11.89,64.66
335,Nov,85.59,83.44,26.03,14.04,82.59
335,Dec,84.67,82.31,6.97,12.91,59.17
336,Jan,91.53,57.05,16.74,-0.2,75.01
336,Feb,93.75,56.96,3.37,-0.29,60.29
336,Mar,94.77,59.25,14.94,2.0,74.79
336,Apr,97.25,59.53,7.62,2.28,67.5
336,May,98.42,59.86,9.28,2.6,70.18
336,Jun,100.0,60.81,8.86,3.56,70.63
336,Jul,100.0,61.39,12.33,4.13,74.8
336,Aug,99.67,63.95,22.83,6.7,87.2
336,Sep,99.05,64.74,8.64,7.48,69.79
336,Oct,99.54,66.6,4.99,9.35,65.71
336,Nov,98.74,67.75,6.14,10.49,66.61
336,Dec,100.0,69.0,20.73,11.74,84.88
337,Jan,77.37,65.79,7.17,-0.05,55.03
337,Feb,77.83,67.28,13.7,1.44,63.15
337,Mar,77.22,69.06,4.67,3.22,51.93
337,Apr,76.22,68.71,1.77,2.87,47.85
337,May,77.49,70.2,18.01,4.36,68.1
337,Jun,77.29,70.19,11.01,4.35,59.59
337,Jul,77.97,70.29,6.43,4.45,54.5
337,Aug,79.44,71.08,14.73,5.24,65.34
337,Sep,79.44,70.37,14.15,4.53,64.65
337,Oct,78.83,72.72,10.54,6.88,59.95
337,Nov,80.02,74.34,8.22,8.5,57.87
337,Dec,80.98,74.4,6.04,8.55,55.84
338,Jan,78.79,55.02,23.26,0.69,75.18
338,Feb,78.81,56.34,17.96,2.01,68.84
338,Mar,79.33,56.75,5.92,2.42,54.71
338,Apr,79.2,56.15,4.46,1.82,52.87
338,May,80.25,56.4,7.71,2.07,57.4
338,Jun,80.97,57.58,13.37,3.25,64.62
338,Jul,82.01,56.47,13.77,2.14,65.72
338,Aug,82.14,56.37,8.44,2.04,59.42
338,Sep,81.21,56.06,1.93,1.73,51.04
338,Oct,81.52,57.09,5.57,2.76,55.6
338,Nov,81.33,57.31,4.04,2.98,53.65
338,Dec,83.0,58.35,9.62,4.02,61.35
339,Jan,78.05,62.58,31.33,2.39,84.43
339,Feb,77.52,65.35,24.23,5.16,75.58
339,Mar,76.74,65.47,8.13,5.28,55.8
339,Apr,75.14,65.88,2.14,5.69,47.65
339,May,75.38,66.48,1.82,6.3,47.4
339,Jun,73.57,67.38,18.98,7.19,66.91
339,Jul,74.23,66.98,12.49,6.79,59.52
339,Aug,75.34,66.56,3.15,6.37,48.99
339,Sep,74.85,67.06,3.9,6.87,49.58
339,Oct,73.75,67.99,22.88,7.8,71.71
339,Nov,74.63,67.25,9.61,7.06,56.31
339,Dec,77.52,67.63,0.74,7.44,47.4
340,Jan,87.32,68.65,4.96,1.1,58.34
340,Feb,88.89,68.52,2.06,0.96,55.8
340,Mar,88.98,68.89,16.05,1.33,72.65
340,Apr,88.79,69.41,3.02,1.85,56.9
340,May,89.53,69.3,3.43,1.74,57.84
340,Jun,89.63,71.08,11.01,3.52,66.98
340,Jul,90.05,71.46,10.57,3.9,66.72
340,Aug,90.67,71.39,4.78,3.83,60.14
340,Sep,91.56,73.19,19.78,5.63,78.67
340,Oct,92.16,73.77,2.87,6.21,58.74
340,Nov,92.18,76.77,26.5,9.21,87.11
340,Dec,90.75,78.37,15.24,10.81,72.74
341,Jan,69.74,53.36,20.42,1.1,66.36
341,Feb,70.39,54.58,16.62,2.33,62.18
341,Mar,71.13,54.5,13.85,2.25,59.3
341,Apr,71.92,54.46,8.3,2.2,53.11
341,May,72.87,55.39,3.69,3.13,48.16
341,Jun,72.44,56.81,4.72,4.56,49.12
341,Jul,72.3,57.8,16.43,5.54,63.09
341,Aug,71.69,58.57,9.27,6.32,54.14
341,Sep,72.0,58.8,10.77,6.54,56.12
341,Oct,72.16,59.07,24.61,6.81,72.83
341,Nov,74.35,60.12,17.07,7.87,65.1
341,Dec,74.33,61.28,35.8,9.03,87.56
342,Jan,80.88,70.6,6.57,2.07,56.41
342,Feb,79.46,70.56,5.36,2.04,54.11
342,Mar,80.02,70.56,6.09,2.03,55.32
342,Apr,81.22,69.82,10.42,1.3,61.24
342,May,82.66,70.13,14.46,1.61,66.95
342,Jun,82.4,70.82,9.77,2.29,61.17
342,Jul,83.54,71.6,8.2,3.07,59.96
342,Aug,84.36,72.03,10.64,3.51,63.38
342,Sep,85.59,72.08,7.72,3.55,60.62
342,Oct,82.35,73.58,5.21,5.06,55.66
342,Nov,81.39,74.16,8.2,5.64,58.68
342,Dec,81.75,74.33,9.99,5.8,61.04
343,Jan,84.1,65.71,4.29,0.86,55.6
343,Feb,85.86,67.82,29.27,2.98,86.64
343,Mar,86.26,69.2,12.74,4.36,67.04
343,Apr,86.73,72.5,41.54,7.66,100.0
343,May,86.49,71.58,9.22,6.74,62.96
343,Jun,86.4,72.17,8.31,7.32,61.81
343,Jul,86.63,73.25,7.46,8.4,60.93
343,Aug,85.43,73.47,6.18,8.62,58.67
343,Sep,85.99,74.69,11.46,9.85,65.35
343,Oct,85.45,75.73,3.77,10.89,55.79
343,Nov,84.47,76.18,1.18,11.34,52.1
343,Dec,84.95,78.04,21.3,13.2,76.53
344,Jan,82.23,69.56,8.81,0.14,59.91
344,Feb,82.45,70.88,17.09,1.46,69.98
344,Mar,84.72,72.11,14.88,2.69,68.68
344,Apr,83.96,72.64,16.67,3.22,70.37
344,May,83.54,73.66,26.59,4.24,82.04
344,Jun,83.93,75.07,23.65,5.65,78.73
344,Jul,84.4,74.93,12.04,5.51,65.08
344,Aug,84.23,77.28,16.56,7.86,70.4
344,Sep,84.93,78.12,13.77,8.7,67.49
344,Oct,84.94,78.48,10.62,9.06,63.71
344,Nov,86.09,79.82,6.49,10.4,59.44
344,Dec,85.9,79.27,13.37,9.85,67.59
345,Jan,80.89,68.23,7.85,1.44,57.95
345,Feb,80.94,69.77,4.94,2.98,54.49
345,Mar,80.7,70.04,6.47,3.25,56.19
345,Apr,81.93,71.67,9.04,4.88,60.0
345,May,82.77,72.1,4.69,5.31,55.3
345,Jun,82.22,73.91,12.81,7.12,64.7
345,Jul,82.76,74.45,12.05,7.66,64.12
345,Aug,83.35,75.45,11.42,8.66,63.72
345,Sep,82.97,76.68,28.98,9.88,84.56
345,Oct,84.64,76.75,1.07,9.96,52.07
345,Nov,86.94,77.15,3.49,10.36,56.35
345,Dec,87.68,79.97,20.0,13.17,76.61
346,Jan,84.06,77.07,6.23,1.15,57.91
346,Feb,83.11,78.74,2.88,2.83,53.33
346,Mar,83.57,80.71,6.89,4.8,58.41
346,Apr,82.44,81.24,13.78,5.32,66.0
346,May,83.15,80.57,8.32,4.66,59.87
346,Jun,84.02,81.76,7.98,5.85,59.99
346,Jul,84.74,84.71,26.85,8.8,83.06
346,Aug,83.59,84.0,8.45,8.09,60.29
346,Sep,84.33,83.84,8.53,7.92,60.83
346,Oct,83.31,83.85,4.12,7.93,54.93
346,Nov,85.85,84.39,7.04,8.48,59.95
346,Dec,85.05,85.9,18.82,9.98,73.61
347,Jan,60.12,66.95,10.59,0.95,48.78
347,Feb,60.0,67.42,21.89,1.42,62.27
347,Mar,60.0,67.93,6.25,1.93,43.5
347,Apr,60.0,68.54,13.45,2.54,52.15
347,May,60.74,69.3,4.56,3.3,41.91
347,Jun,60.7,69.53,4.53,3.53,41.85
347,Jul,61.86,70.43,10.84,4.43,50.12
347,Aug,61.38,70.72,13.66,4.71,53.23
347,Sep,60.96,71.62,3.3,5.61,40.54
347,Oct,62.61,70.59,0.92,4.59,38.67
347,Nov,63.33,71.04,3.86,5.04,42.63
347,Dec,63.29,72.29,10.62,6.29,50.72
348,Jan,82.59,61.72,7.34,0.16,58.36
348,Feb,83.24,62.64,7.32,1.08,58.73
348,Mar,84.22,63.3,7.32,1.73,59.32
348,Apr,85.54,62.04,6.02,0.48,58.55
348,May,85.32,62.44,2.83,0.88,54.59
348,Jun,85.49,62.4,1.94,0.83,53.62
348,Jul,85.54,64.09,6.01,2.52,58.54
348,Aug,87.11,65.12,26.15,3.55,83.64
348,Sep,88.44,64.91,5.57,3.35,59.75
348,Oct,88.61,64.37,5.9,2.8,60.25
348,Nov,88.07,64.35,13.92,2.78,69.55
348,Dec,88.75,65.7,9.74,4.13,64.94
349,Jan,73.02,64.56,10.32,-1.42,56.2
349,Feb,72.75,63.64,4.03,-2.34,48.48
349,Mar,72.34,64.98,17.94,-1.0,64.93
349,Apr,73.69,66.32,11.54,0.35,58.06
349,May,74.75,67.59,20.47,1.62,69.41
349,Jun,75.07,68.18,13.4,2.21,61.13
349,Jul,73.22,68.1,1.63,2.12,45.89
349,Aug,73.52,69.63,13.47,3.66,60.28
349,Sep,73.5,70.42,22.94,4.45,71.63
349,Oct,73.4,70.23,6.54,4.26,51.89
349,Nov,72.36,71.46,14.39,5.48,60.69
349,Dec,72.06,73.29,9.79,7.32,54.99
350,Jan,65.03,69.97,15.58,0.63,57.72
350,Feb,65.41,71.52,8.19,2.18,49.07
350,Mar,65.96,70.69,12.55,1.34,54.64
350,Apr,66.02,72.26,8.52,2.92,49.84
350,May,66.35,71.39,1.1,2.05,41.12
350,Jun,68.31,73.04,14.85,3.7,58.8
350,Jul,69.45,74.22,10.92,4.87,54.77
350,Aug,68.31,74.51,1.64,5.16,42.95
350,Sep,69.17,73.99,5.85,4.64,48.52
350,Oct,70.42,74.33,10.61,4.99,54.98
350,Nov,70.35,73.98,12.12,4.63,56.75
350,Dec,71.13,76.06,25.37,6.71,73.12
351,Jan,82.54,66.47,1.82,1.08,51.71
351,Feb,82.42,65.81,5.22,0.42,55.72
351,Mar,82.07,66.02,7.18,0.63,57.86
351,Apr,82.65,67.42,22.95,2.03,77.13
351,May,84.54,68.83,9.2,3.44,61.77
351,Jun,85.77,70.26,17.45,4.86,72.4
351,Jul,86.22,72.19,5.11,6.8,57.86
351,Aug,87.85,73.8,12.27,8.41,67.43
351,Sep,88.49,74.32,16.85,8.93,73.31
351,Oct,88.0,74.58,16.71,9.19,72.85
351,Nov,87.45,75.99,16.92,10.6,72.78
351,Dec,87.97,77.44,12.66,12.05,67.97
352,Jan,88.05,65.84,5.07,0.51,58.92
352,Feb,87.63,66.01,7.36,0.68,61.41
352,Mar,88.25,67.52,20.65,2.2,77.74
352,Apr,89.24,67.92,7.63,2.59,62.69
352,May,88.31,68.14,5.95,2.82,60.12
352,Jun,88.56,69.92,30.8,4.59,90.1
352,Jul,89.02,71.08,9.65,5.76,65.0
352,Aug,89.54,72.23,6.59,6.9,61.64
352,Sep,88.48,73.46,1.39,8.13,54.75
352,Oct,89.74,74.98,10.85,9.65,66.86
352,Nov,92.15,75.81,5.81,10.49,62.27
352,Dec,91.48,75.43,2.4,10.11,57.77
353,Jan,76.26,58.67,3.68,-0.71,50.18
353,Feb,77.05,59.59,8.96,0.2,56.98
353,Mar,78.3,58.87,18.34,-0.51,68.99
353,Apr,79.55,58.93,13.74,-0.45,64.22
353,May,80.75,59.97,14.52,0.59,65.87
353,Jun,80.92,59.95,7.25,0.56,57.25
353,Jul,81.38,59.89,7.13,0.5,57.38
353,Aug,82.08,60.79,6.9,1.4,57.53
353,Sep,80.76,61.49,9.31,2.11,59.63
353,Oct,80.78,61.13,1.26,1.74,49.98
353,Nov,81.83,61.63,7.55,2.25,58.16
353,Dec,81.63,62.64,10.07,3.25,61.05
354,Jan,84.27,61.14,14.63,1.44,68.12
354,Feb,84.2,60.83,2.96,1.14,54.07
354,Mar,83.2,61.94,5.22,2.25,56.18
354,Apr,83.11,62.83,19.35,3.13,73.08
354,May,82.96,63.23,4.59,3.53,55.28
354,Jun,82.42,63.82,7.08,4.12,57.94
354,Jul,81.78,63.11,13.24,3.42,64.96
354,Aug,79.57,64.1,11.54,4.4,61.58
354,Sep,80.05,66.04,9.04,6.35,58.88
354,Oct,81.09,66.77,14.41,7.07,65.94
354,Nov,81.73,69.16,2.09,9.47,51.54
354,Dec,81.41,70.45,17.42,10.75,69.75
355,Jan,88.44,53.64,9.34,-0.14,64.27
355,Feb,88.74,56.58,23.52,2.8,81.47
355,Mar,90.82,57.67,8.6,3.89,64.81
355,Apr,92.3,57.71,21.03,3.94,80.61
355,May,91.9,58.26,6.9,4.48,63.42
355,Jun,92.18,59.39,19.43,5.61,78.62
355,Jul,92.74,61.32,7.2,7.54,64.28
355,Aug,95.04,61.34,5.17,7.56,63.23
355,Sep,94.51,63.8,15.1,10.02,74.83
355,Oct,95.49,64.74,3.06,10.96,60.96
355,Nov,95.47,66.73,3.89,12.95,61.94
355,Dec,97.0,68.2,12.18,14.42,72.82
356,Jan,87.02,78.99,3.08,-0.0,55.91
356,Feb,86.74,79.02,4.93,0.02,57.96
356,Mar,87.25,79.87,2.4,0.87,55.23
356,Apr,87.66,78.37,6.98,-0.63,60.97
356,May,88.34,78.57,2.08,-0.42,55.5
356,Jun,90.21,77.36,10.48,-1.64,66.71
356,Jul,89.91,76.51,25.29,-2.49,84.29
356,Aug,91.22,77.45,19.67,-1.54,78.34
356,Sep,92.19,79.27,15.73,0.27,74.19
356,Oct,93.79,80.5,10.07,1.51,68.36
356,Nov,93.21,81.28,15.88,2.28,74.99
356,Dec,94.58,81.76,15.7,2.76,75.59
357,Jan,88.89,57.21,34.41,2.16,94.63
357,Feb,90.24,57.93,6.12,2.88,61.48
357,Mar,90.24,58.98,24.56,3.93,83.61
357,Apr,89.89,58.32,4.29,3.28,59.09
357,May,91.67,59.05,13.89,4.0,71.67
357,Jun,91.03,60.45,16.75,5.4,74.72
357,Jul,90.47,61.33,7.34,6.28,63.08
357,Aug,89.23,60.34,12.38,5.29,68.4
357,Sep,89.34,60.93,8.3,5.88,63.56
357,Oct,91.49,61.08,3.54,6.03,59.14
357,Nov,91.68,62.16,7.12,7.11,63.56
357,Dec,91.22,60.99,9.41,5.94,66.03
358,Jan,83.04,58.44,8.17,-1.01,59.63
358,Feb,85.02,58.04,5.47,-1.41,57.58
358,Mar,85.39,59.94,25.45,0.48,81.77
358,Apr,85.66,60.91,15.55,1.45,70.06
358,May,85.62,62.4,15.62,2.94,70.11
358,Jun,84.93,62.5,7.72,3.05,60.22
358,Jul,85.46,62.14,10.7,2.68,64.12
358,Aug,86.84,63.83,8.54,4.38,62.36
358,Sep,87.7,65.77,10.38,6.31,65.07
358,Oct,88.27,66.02,1.63,6.56,54.91
358,Nov,89.22,67.08,15.36,7.62,71.96
358,Dec,89.28,69.24,17.21,9.78,74.22
359,Jan,81.07,59.72,9.98,0.47,60.62
359,Feb,81.1,59.44,5.56,0.18,55.34
359,Mar,80.2,60.01,7.81,0.76,57.49
359,Apr,80.37,60.36,7.18,1.11,56.83
359,May,81.15,59.57,9.74,0.32,60.38
359,Jun,80.37,60.11,11.8,0.85,62.38
359,Jul,81.06,60.81,4.32,1.55,53.81
359,Aug,79.55,60.75,17.03,1.5,68.16
359,Sep,80.72,62.87,17.61,3.62,69.56
359,Oct,80.33,63.29,6.34,4.04,55.81
359,Nov,80.8,63.88,15.5,4.62,67.08
359,Dec,80.35,63.75,11.52,4.5,62.04
360,Jan,68.18,70.84,1.18,-1.32,42.32
360,Feb,66.96,71.44,5.51,-0.72,46.79
360,Mar,67.32,72.27,6.76,0.11,48.51
360,Apr,66.8,72.54,3.88,0.38,44.74
360,May,68.55,73.31,11.69,1.15,55.15
360,Jun,68.84,74.57,18.46,2.42,63.45
360,Jul,68.4,75.96,14.33,3.8,58.23
360,Aug,68.03,75.38,12.06,3.22,55.29
360,Sep,65.7,76.28,6.74,4.12,47.51
360,Oct,67.33,77.63,8.81,5.47,50.97
360,Nov,66.67,78.63,12.83,6.47,55.4
360,Dec,66.71,80.72,13.49,8.56,56.22
361,Jan,76.56,63.92,13.18,1.28,61.75
361,Feb,78.34,65.08,0.91,2.44,48.1
361,Mar,77.66,65.52,6.19,2.88,54.02
361,Apr,77.94,67.46,8.58,4.82,57.05
361,May,77.77,67.56,4.0,4.92,51.46
361,Jun,78.13,68.35,9.68,5.71,58.49
361,Jul,79.66,69.19,17.68,6.55,69.01
361,Aug,78.91,71.02,18.9,8.38,70.02
361,Sep,78.61,70.83,4.39,8.19,52.43
361,Oct,78.66,71.15,9.21,8.51,58.25
361,Nov,79.84,72.17,12.01,9.53,62.32
361,Dec,80.03,72.27,11.55,9.63,61.88
362,Jan,73.97,75.67,25.22,0.69,74.64
362,Feb,75.59,75.25,3.51,0.26,49.57
362,Mar,76.58,76.34,19.55,1.36,69.41
362,Apr,77.59,76.49,14.4,1.51,63.83
362,May,78.03,78.46,20.26,3.47,71.12
362,Jun,78.9,80.79,14.04,5.81,64.19
362,Jul,79.08,79.97,5.81,4.99,54.42
362,Aug,82.02,80.72,8.3,5.74,59.17
362,Sep,80.85,82.42,11.94,7.43,62.84
362,Oct,83.66,82.39,7.79,7.41,59.54
362,Nov,83.19,82.6,1.25,7.62,51.41
362,Dec,82.72,82.5,7.7,7.52,58.87
363,Jan,93.84,61.11,15.67,1.5,75.11
363,Feb,96.03,60.33,7.58,0.72,66.71
363,Mar,96.16,60.89,18.48,1.28,79.87
363,Apr,96.61,63.07,5.95,3.45,65.11
363,May,95.5,64.09,5.47,4.48,63.86
363,Jun,95.97,64.68,7.08,5.07,66.08
363,Jul,95.31,66.87,23.35,7.26,85.2
363,Aug,95.53,67.45,13.81,7.84,73.89
363,Sep,94.91,67.64,1.97,8.02,59.3
363,Oct,94.14,70.48,29.54,10.87,91.93
363,Nov,94.84,69.45,8.28,9.84,66.84
363,Dec,96.41,71.72,3.27,12.11,61.78
364,Jan,77.02,67.75,9.23,0.52,57.3
364,Feb,75.25,69.03,12.5,1.79,60.15
364,Mar,76.18,69.39,6.03,2.16,52.94
364,Apr,77.31,70.05,21.52,2.82,72.21
364,May,75.5,68.99,10.3,1.76,57.66
364,Jun,76.26,69.21,11.77,1.97,59.87
364,Jul,77.73,70.48,7.12,3.25,55.18
364,Aug,78.55,70.04,8.0,2.81,56.73
364,Sep,79.47,70.68,9.22,3.44,58.74
364,Oct,79.74,70.68,9.08,3.45,58.74
364,Nov,79.64,70.97,5.03,3.74,53.82
364,Dec,79.91,71.24,10.13,4.01,60.1
365,Jan,79.74,58.74,10.58,0.42,60.54
365,Feb,78.72,60.23,7.28,1.91,55.97
365,Mar,80.27,60.37,8.69,2.05,58.59
365,Apr,81.27,61.2,0.44,2.89,49.28
365,May,81.47,63.64,10.73,5.32,61.76
365,Jun,82.78,62.35,13.7,4.04,66.11
365,Jul,84.16,63.05,11.1,4.73,63.81
365,Aug,83.77,63.22,2.98,4.9,53.84
365,Sep,83.24,64.68,4.83,6.36,55.74
365,Oct,82.14,65.25,9.75,6.94,60.99
365,Nov,82.95,67.37,28.14,9.05,83.54
365,Dec,82.91,68.03,11.33,9.71,63.34
366,Jan,81.87,81.64,9.85,-0.52,60.95
366,Feb,82.39,81.64,8.3,-0.52,59.4
366,Mar,82.96,81.95,13.66,-0.21,66.17
366,Apr,82.51,82.87,5.18,0.71,55.72
366,May,82.61,82.44,1.17,0.28,50.97
366,Jun,82.7,84.49,15.48,2.33,68.2
366,Jul,82.59,85.89,5.28,3.73,55.89
366,Aug,84.22,85.66,8.57,3.5,60.81
366,Sep,85.67,86.2,4.48,4.04,56.78
366,Oct,85.98,86.35,4.33,4.19,56.79
366,Nov,85.52,86.26,7.83,4.1,60.71
366,Dec,86.24,87.0,14.78,4.84,69.47
367,Jan,79.63,55.17,14.91,-0.33,65.67
367,Feb,78.82,55.73,21.57,0.23,73.18
367,Mar,80.98,57.49,20.06,1.99,72.65
367,Apr,80.78,57.88,13.13,2.38,64.23
367,May,79.83,59.82,28.87,4.32,82.55
367,Jun,78.65,60.28,1.07,4.78,48.48
367,Jul,80.45,60.4,5.65,4.9,55.05
367,Aug,81.72,61.17,1.97,5.67,51.39
367,Sep,82.59,62.57,1.58,7.07,51.45
367,Oct,82.07,63.23,5.8,7.73,56.2
367,Nov,81.64,63.74,0.43,8.24,49.5
367,Dec,82.38,65.01,7.37,9.52,58.27
368,Jan,90.67,68.67,12.85,1.19,69.82
368,Feb,91.58,68.98,12.08,1.5,69.44
368,Mar,91.83,69.45,7.62,1.97,64.24
368,Apr,92.91,69.32,1.48,1.84,57.51
368,May,92.69,71.5,19.22,4.02,78.68
368,Jun,91.9,71.34,3.2,3.86,58.98
368,Jul,92.1,71.63,16.23,4.15,74.74
368,Aug,93.73,72.23,15.16,4.75,74.44
368,Sep,93.19,73.32,16.28,5.84,75.45
